square_id,time_ms,internet,time
4556,1383260400000,1134.6389,2013-10-31 23:00:00
4556,1383261000000,983.85626,2013-10-31 23:10:00
4556,1383261600000,998.1107,2013-10-31 23:20:00
4556,1383262200000,962.9543,2013-10-31 23:30:00
4556,1383262800000,935.78217,2013-10-31 23:40:00
4556,1383263400000,982.6596,2013-10-31 23:50:00
4556,1383264000000,1101.1825,2013-11-01 00:00:00
4556,1383264600000,833.3837,2013-11-01 00:10:00
4556,1383265200000,886.5671,2013-11-01 00:20:00
4556,1383265800000,871.99164,2013-11-01 00:30:00
4556,1383266400000,823.7918,2013-11-01 00:40:00
4556,1383267000000,678.20026,2013-11-01 00:50:00
4556,1383267600000,656.96497,2013-11-01 01:00:00
4556,1383268200000,611.19904,2013-11-01 01:10:00
4556,1383268800000,559.6664,2013-11-01 01:20:00
4556,1383269400000,482.23218,2013-11-01 01:30:00
4556,1383270000000,471.77176,2013-11-01 01:40:00
4556,1383270600000,498.20413,2013-11-01 01:50:00
4556,1383271200000,431.74332,2013-11-01 02:00:00
4556,1383271800000,385.02478,2013-11-01 02:10:00
4556,1383272400000,366.21338,2013-11-01 02:20:00
4556,1383273000000,366.9895,2013-11-01 02:30:00
4556,1383273600000,335.1529,2013-11-01 02:40:00
4556,1383274200000,369.97983,2013-11-01 02:50:00
4556,1383274800000,388.4384,2013-11-01 03:00:00
4556,1383275400000,471.39313,2013-11-01 03:10:00
4556,1383276000000,528.7848,2013-11-01 03:20:00
4556,1383276600000,341.87155,2013-11-01 03:30:00
4556,1383277200000,313.73407,2013-11-01 03:40:00
4556,1383277800000,322.86746,2013-11-01 03:50:00
4556,1383278400000,267.07254,2013-11-01 04:00:00
4556,1383279000000,289.00076,2013-11-01 04:10:00
4556,1383279600000,272.84384,2013-11-01 04:20:00
4556,1383280200000,258.1528,2013-11-01 04:30:00
4556,1383280800000,268.25168,2013-11-01 04:40:00
4556,1383281400000,357.4608,2013-11-01 04:50:00
4556,1383282000000,276.96756,2013-11-01 05:00:00
4556,1383282600000,313.56088,2013-11-01 05:10:00
4556,1383283200000,271.55115,2013-11-01 05:20:00
4556,1383283800000,219.02803,2013-11-01 05:30:00
4556,1383284400000,231.25917,2013-11-01 05:40:00
4556,1383285000000,256.4545,2013-11-01 05:50:00
4556,1383285600000,237.12685,2013-11-01 06:00:00
4556,1383286200000,257.88776,2013-11-01 06:10:00
4556,1383286800000,239.26897,2013-11-01 06:20:00
4556,1383287400000,263.23044,2013-11-01 06:30:00
4556,1383288000000,256.32898,2013-11-01 06:40:00
4556,1383288600000,238.80113,2013-11-01 06:50:00
4556,1383289200000,236.35065,2013-11-01 07:00:00
4556,1383289800000,254.98524,2013-11-01 07:10:00
4556,1383290400000,256.96997,2013-11-01 07:20:00
4556,1383291000000,278.4199,2013-11-01 07:30:00
4556,1383291600000,311.12326,2013-11-01 07:40:00
4556,1383292200000,321.21835,2013-11-01 07:50:00
4556,1383292800000,309.41812,2013-11-01 08:00:00
4556,1383293400000,328.53275,2013-11-01 08:10:00
4556,1383294000000,353.39432,2013-11-01 08:20:00
4556,1383294600000,312.78586,2013-11-01 08:30:00
4556,1383295200000,363.09973,2013-11-01 08:40:00
4556,1383295800000,410.04504,2013-11-01 08:50:00
4556,1383296400000,459.83942,2013-11-01 09:00:00
4556,1383297000000,577.66925,2013-11-01 09:10:00
4556,1383297600000,536.7073,2013-11-01 09:20:00
4556,1383298200000,510.8029,2013-11-01 09:30:00
4556,1383298800000,552.41205,2013-11-01 09:40:00
4556,1383299400000,507.7207,2013-11-01 09:50:00
4556,1383300000000,460.18582,2013-11-01 10:00:00
4556,1383300600000,478.8744,2013-11-01 10:10:00
4556,1383301200000,367.32455,2013-11-01 10:20:00
4556,1383301800000,422.99637,2013-11-01 10:30:00
4556,1383302400000,421.2009,2013-11-01 10:40:00
4556,1383303000000,510.44864,2013-11-01 10:50:00
4556,1383303600000,548.70514,2013-11-01 11:00:00
4556,1383304200000,535.8504,2013-11-01 11:10:00
4556,1383304800000,542.4752,2013-11-01 11:20:00
4556,1383305400000,512.2654,2013-11-01 11:30:00
4556,1383306000000,640.8708,2013-11-01 11:40:00
4556,1383306600000,586.544,2013-11-01 11:50:00
4556,1383307200000,507.3251,2013-11-01 12:00:00
4556,1383307800000,645.21,2013-11-01 12:10:00
4556,1383308400000,616.0712,2013-11-01 12:20:00
4556,1383309000000,557.32086,2013-11-01 12:30:00
4556,1383309600000,573.99255,2013-11-01 12:40:00
4556,1383310200000,588.02655,2013-11-01 12:50:00
4556,1383310800000,604.7973,2013-11-01 13:00:00
4556,1383311400000,623.5381,2013-11-01 13:10:00
4556,1383312000000,597.8563,2013-11-01 13:20:00
4556,1383312600000,565.27374,2013-11-01 13:30:00
4556,1383313200000,614.52545,2013-11-01 13:40:00
4556,1383313800000,575.0139,2013-11-01 13:50:00
4556,1383314400000,579.33875,2013-11-01 14:00:00
4556,1383315000000,676.88104,2013-11-01 14:10:00
4556,1383315600000,561.21124,2013-11-01 14:20:00
4556,1383316200000,504.32706,2013-11-01 14:30:00
4556,1383316800000,491.75504,2013-11-01 14:40:00
4556,1383317400000,519.6541,2013-11-01 14:50:00
4556,1383318000000,502.6472,2013-11-01 15:00:00
4556,1383318600000,579.77545,2013-11-01 15:10:00
4556,1383319200000,575.87744,2013-11-01 15:20:00
4556,1383319800000,495.42413,2013-11-01 15:30:00
4556,1383320400000,468.6535,2013-11-01 15:40:00
4556,1383321000000,636.6037,2013-11-01 15:50:00
4556,1383321600000,603.21857,2013-11-01 16:00:00
4556,1383322200000,591.6522,2013-11-01 16:10:00
4556,1383322800000,656.37067,2013-11-01 16:20:00
4556,1383323400000,541.1216,2013-11-01 16:30:00
4556,1383324000000,557.9487,2013-11-01 16:40:00
4556,1383324600000,680.03845,2013-11-01 16:50:00
4556,1383325200000,583.4141,2013-11-01 17:00:00
4556,1383325800000,591.5948,2013-11-01 17:10:00
4556,1383326400000,580.93494,2013-11-01 17:20:00
4556,1383327000000,597.14703,2013-11-01 17:30:00
4556,1383327600000,632.70306,2013-11-01 17:40:00
4556,1383328200000,694.5754,2013-11-01 17:50:00
4556,1383328800000,659.92725,2013-11-01 18:00:00
4556,1383329400000,1040.6173,2013-11-01 18:10:00
4556,1383330000000,864.3393,2013-11-01 18:20:00
4556,1383330600000,862.63135,2013-11-01 18:30:00
4556,1383331200000,872.17377,2013-11-01 18:40:00
4556,1383331800000,895.84674,2013-11-01 18:50:00
4556,1383332400000,1201.6896,2013-11-01 19:00:00
4556,1383333000000,925.5032,2013-11-01 19:10:00
4556,1383333600000,904.8897,2013-11-01 19:20:00
4556,1383334200000,904.41327,2013-11-01 19:30:00
4556,1383334800000,826.4824,2013-11-01 19:40:00
4556,1383335400000,817.152,2013-11-01 19:50:00
4556,1383336000000,940.36194,2013-11-01 20:00:00
4556,1383336600000,1012.25024,2013-11-01 20:10:00
4556,1383337200000,920.40405,2013-11-01 20:20:00
4556,1383337800000,1037.5647,2013-11-01 20:30:00
4556,1383338400000,1047.3918,2013-11-01 20:40:00
4556,1383339000000,930.3074,2013-11-01 20:50:00
4556,1383339600000,882.8736,2013-11-01 21:00:00
4556,1383340200000,1033.8507,2013-11-01 21:10:00
4556,1383340800000,946.3782,2013-11-01 21:20:00
4556,1383341400000,938.97906,2013-11-01 21:30:00
