square_id,time_ms,internet,time
5161,1383260400000,379.97293,2013-10-31 23:00:00
5161,1383261000000,371.1227,2013-10-31 23:10:00
5161,1383261600000,429.29794,2013-10-31 23:20:00
5161,1383262200000,350.18423,2013-10-31 23:30:00
5161,1383262800000,268.58682,2013-10-31 23:40:00
5161,1383263400000,326.72635,2013-10-31 23:50:00
5161,1383264000000,212.33278,2013-11-01 00:00:00
5161,1383264600000,231.64255,2013-11-01 00:10:00
5161,1383265200000,187.80208,2013-11-01 00:20:00
5161,1383265800000,234.2374,2013-11-01 00:30:00
5161,1383266400000,174.65265,2013-11-01 00:40:00
5161,1383267000000,163.1665,2013-11-01 00:50:00
5161,1383267600000,146.731,2013-11-01 01:00:00
5161,1383268200000,160.21448,2013-11-01 01:10:00
5161,1383268800000,131.28262,2013-11-01 01:20:00
5161,1383269400000,140.67812,2013-11-01 01:30:00
5161,1383270000000,172.02359,2013-11-01 01:40:00
5161,1383270600000,166.28693,2013-11-01 01:50:00
5161,1383271200000,126.676216,2013-11-01 02:00:00
5161,1383271800000,137.7911,2013-11-01 02:10:00
5161,1383272400000,160.20485,2013-11-01 02:20:00
5161,1383273000000,128.46297,2013-11-01 02:30:00
5161,1383273600000,125.33731,2013-11-01 02:40:00
5161,1383274200000,135.88809,2013-11-01 02:50:00
5161,1383274800000,116.53696,2013-11-01 03:00:00
5161,1383275400000,111.60562,2013-11-01 03:10:00
5161,1383276000000,130.75717,2013-11-01 03:20:00
5161,1383276600000,104.88003,2013-11-01 03:30:00
5161,1383277200000,123.733635,2013-11-01 03:40:00
5161,1383277800000,133.82503,2013-11-01 03:50:00
5161,1383278400000,115.54979,2013-11-01 04:00:00
5161,1383279000000,144.48619,2013-11-01 04:10:00
5161,1383279600000,169.00014,2013-11-01 04:20:00
5161,1383280200000,107.0077,2013-11-01 04:30:00
5161,1383280800000,122.135284,2013-11-01 04:40:00
5161,1383281400000,134.75923,2013-11-01 04:50:00
5161,1383282000000,173.82527,2013-11-01 05:00:00
5161,1383282600000,147.94203,2013-11-01 05:10:00
5161,1383283200000,169.00839,2013-11-01 05:20:00
5161,1383283800000,165.70581,2013-11-01 05:30:00
5161,1383284400000,186.68495,2013-11-01 05:40:00
5161,1383285000000,201.17188,2013-11-01 05:50:00
5161,1383285600000,167.58363,2013-11-01 06:00:00
5161,1383286200000,168.1304,2013-11-01 06:10:00
5161,1383286800000,200.66805,2013-11-01 06:20:00
5161,1383287400000,167.8663,2013-11-01 06:30:00
5161,1383288000000,238.34293,2013-11-01 06:40:00
5161,1383288600000,249.75131,2013-11-01 06:50:00
5161,1383289200000,213.69228,2013-11-01 07:00:00
5161,1383289800000,190.54875,2013-11-01 07:10:00
5161,1383290400000,187.94547,2013-11-01 07:20:00
5161,1383291000000,240.91641,2013-11-01 07:30:00
5161,1383291600000,279.94388,2013-11-01 07:40:00
5161,1383292200000,240.43263,2013-11-01 07:50:00
5161,1383292800000,221.80194,2013-11-01 08:00:00
5161,1383293400000,345.13077,2013-11-01 08:10:00
5161,1383294000000,372.86047,2013-11-01 08:20:00
5161,1383294600000,319.3891,2013-11-01 08:30:00
5161,1383295200000,392.99838,2013-11-01 08:40:00
5161,1383295800000,638.40576,2013-11-01 08:50:00
5161,1383296400000,548.5708,2013-11-01 09:00:00
5161,1383297000000,666.2046,2013-11-01 09:10:00
5161,1383297600000,697.6888,2013-11-01 09:20:00
5161,1383298200000,1243.952,2013-11-01 09:30:00
5161,1383298800000,1068.301,2013-11-01 09:40:00
5161,1383299400000,1035.5774,2013-11-01 09:50:00
5161,1383300000000,1538.4138,2013-11-01 10:00:00
5161,1383300600000,1318.7714,2013-11-01 10:10:00
5161,1383301200000,1688.3177,2013-11-01 10:20:00
